List Title,Last Published Date,List Ranking,Prior List Ranking,Ranking Criteria,Ranking Info,Classification,Record Name,Address 1,City,State,Zip,Latitude,Longitude,Year Founded,Employees,Emp Count Source,Emp Count Timeframe,Emp Count Timestamp,Revenue,Revenue Source,Revenue Timeframe,Revenue Last Updated,Business Description
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,16,0,Number of employees in Greater Baltimore,50,Computers and Technology,ProObject Inc.,7467 Ridge Road,Hanover,Maryland,21076,39.1616215,-76.7111742,1995,50,# employees,2021,9/1/2021,9000000,Revenue,2018,9/3/2019,"ProObject is a technology consulting firm that builds systems to defend networks from attack and deliver greater Intelligence for our Nation. Our consultants serve Intelligence Community, Department of Defense, Federal Government and Commercial clients. ProObject provides expertise in Cybersecurity, Enterprise IT, Computer Network Operations, Signals Intelligence, Cloud Analytics and Research. ProObject is an Amazon Web Services (AWS) Select Tier Consulting Partner and has previously earned recognition as a BBJ Top Cyber Security Firm, BBJ Top Software Developer and Baltimore Sun Top Workplace."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,19,0,Number of employees in Greater Baltimore,47,Computers and Technology,Jovian Concepts Inc.,1362 Mellon Road,Hanover,Maryland,21076,39.1607842,-76.7099586,2009,66,# employees,2021,8/27/2021,12500000,Revenue,2020,8/27/2021,"Jovian Concepts provides systems engineering support, program management, subject matter expertise, and technical assistance."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,19,0,Number of employees in Greater Baltimore,47,Computers and Technology,Jovian Concepts Inc.,1362 Mellon Road,Hanover,Maryland,21076,39.1607842,-76.7099586,2009,66,# employees,2021,8/27/2021,12500000,Revenue,2020,8/27/2021,"Jovian Concepts provides systems engineering support, program management, subject matter expertise, and technical assistance."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,19,0,Number of employees in Greater Baltimore,47,Computers and Technology,Jovian Concepts Inc.,1362 Mellon Road,Hanover,Maryland,21076,39.1607842,-76.7099586,2009,66,# employees,2021,8/27/2021,12500000,Revenue,2020,8/27/2021,"Jovian Concepts provides systems engineering support, program management, subject matter expertise, and technical assistance."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,19,0,Number of employees in Greater Baltimore,47,Computers and Technology,Jovian Concepts Inc.,1362 Mellon Road,Hanover,Maryland,21076,39.1607842,-76.7099586,2009,66,# employees,2021,8/27/2021,12500000,Revenue,2020,8/27/2021,"Jovian Concepts provides systems engineering support, program management, subject matter expertise, and technical assistance."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,20,19,Number of employees in Greater Baltimore,41,Computers and Technology,Kaizen Approach Inc.,7050 Hi Tech Drive,Hanover,Maryland,21076,39.1922179,-76.7279705,2009,41,# employees,2021,8/26/2021,9000000,Revenue,2020,8/26/2021,"Kaizen Approach, Inc. (KAI) is a verified Service-Disabled Veteran-Owned Small Business (SDVOSB), with two current Intelligence Community Prime contracts with a focus in the following areas: Network Engineering, Cybersecurity Architecture, Cross Domain and Systems Engineering, Cyber Requirements Analysis and Systems Engineering."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,20,19,Number of employees in Greater Baltimore,41,Computers and Technology,Kaizen Approach Inc.,7050 Hi Tech Drive,Hanover,Maryland,21076,39.1922179,-76.7279705,2009,41,# employees,2021,8/26/2021,9000000,Revenue,2020,8/26/2021,"Kaizen Approach, Inc. (KAI) is a verified Service-Disabled Veteran-Owned Small Business (SDVOSB), with two current Intelligence Community Prime contracts with a focus in the following areas: Network Engineering, Cybersecurity Architecture, Cross Domain and Systems Engineering, Cyber Requirements Analysis and Systems Engineering."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,20,19,Number of employees in Greater Baltimore,41,Computers and Technology,Kaizen Approach Inc.,7050 Hi Tech Drive,Hanover,Maryland,21076,39.1922179,-76.7279705,2009,41,# employees,2021,8/26/2021,9000000,Revenue,2020,8/26/2021,"Kaizen Approach, Inc. (KAI) is a verified Service-Disabled Veteran-Owned Small Business (SDVOSB), with two current Intelligence Community Prime contracts with a focus in the following areas: Network Engineering, Cybersecurity Architecture, Cross Domain and Systems Engineering, Cyber Requirements Analysis and Systems Engineering."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,20,19,Number of employees in Greater Baltimore,41,Computers and Technology,Kaizen Approach Inc.,7050 Hi Tech Drive,Hanover,Maryland,21076,39.1922179,-76.7279705,2009,41,# employees,2021,8/26/2021,9000000,Revenue,2020,8/26/2021,"Kaizen Approach, Inc. (KAI) is a verified Service-Disabled Veteran-Owned Small Business (SDVOSB), with two current Intelligence Community Prime contracts with a focus in the following areas: Network Engineering, Cybersecurity Architecture, Cross Domain and Systems Engineering, Cyber Requirements Analysis and Systems Engineering."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,21,17,Number of employees in Greater Baltimore,39,Computers and Technology,IronNet Cybersecurity Inc.,7900 Tysons One Place,McLean,Virginia,22102,38.9195003,-77.2196713,2014,317,# employees,2021,9/1/2021,23000000,Revenue,2020,9/1/2021,IronNet (NYSE:IRNT) is a global cybersecurity leader that is revolutionizing how organizations secure their enterprises by delivering the first-ever Collective Defense platform operating at scale. Our solutions leverage our unique offensive and defensive cyber experience to deliver advanced behavioral analysis and collective intelligence to detect known and unknown threats.
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,22,24,Number of employees in Greater Baltimore,37,Computers and Technology,Data Networks,216 Schilling Circle,Hunt Valley,Maryland,21031,39.492443,-76.662393,1983,36,# employees,2022-Q2,8/9/2022,53891939,"Revenue, Companywide",2021,6/13/2022,"Data Networks is a leading IT solution provider. We help our customers reduce IT complexity and achieve their goals by designing, implementing, supporting, and managing innovative IT solutions. Our core strengths include client computing, data center, networking, cloud services, cyber security, Microsoft solutions, mand managed IT services including Managed Compliance."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,22,24,Number of employees in Greater Baltimore,37,Computers and Technology,Data Networks,216 Schilling Circle,Hunt Valley,Maryland,21031,39.492443,-76.662393,1983,36,# employees,2022-Q2,8/9/2022,53891939,"Revenue, Companywide",2021,6/13/2022,"Data Networks is a leading IT solution provider. We help our customers reduce IT complexity and achieve their goals by designing, implementing, supporting, and managing innovative IT solutions. Our core strengths include client computing, data center, networking, cloud services, cyber security, Microsoft solutions, mand managed IT services including Managed Compliance."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,22,24,Number of employees in Greater Baltimore,37,Computers and Technology,Data Networks,216 Schilling Circle,Hunt Valley,Maryland,21031,39.492443,-76.662393,1983,36,# employees,2022-Q2,8/9/2022,53891939,"Revenue, Companywide",2021,6/13/2022,"Data Networks is a leading IT solution provider. We help our customers reduce IT complexity and achieve their goals by designing, implementing, supporting, and managing innovative IT solutions. Our core strengths include client computing, data center, networking, cloud services, cyber security, Microsoft solutions, mand managed IT services including Managed Compliance."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,23,20,Number of employees in Greater Baltimore,28,Computers and Technology,Optimus Technology Inc.,3525 Ellicott Mills Drive,Ellicott City,Maryland,21043,39.273658,-76.8035693,2010,28,# employees,2021,5/19/2021,4000000,Revenue,2020,5/19/2021,"Optimus Technology assists customers with addressing complex technical and management challenges. We do this by providing communications expertise in various engineering, management, and operational disciplines. We enable the efficient initiation, assembly, execution and management of highly technical communication systems of all sizes."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,23,23,Number of employees in Greater Baltimore,28,Computers and Technology,Telos Corp.,8161 Maple Lawn Blvd.,Fulton,Maryland,20759,39.149139,-76.904869,1971,861,# employees,2021,8/27/2021,179917000,Revenue,2020,8/27/2021,"Telos Corporation is a leading provider of cyber, cloud and enterprise security solutions for the world’s most security-conscious organizations."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,25,0,Number of employees in Greater Baltimore,16,Computers and Technology,MRW Systems,115 Airport Drive,Westminster,Maryland,21157,39.6053462,-76.9991098,1997,17,# employees,2022,1/25/2022,3000000,Revenue,2021,1/25/2022,"MRW Systems is managed security and IT service provider (MSSP & MSP). Since 1997, we have been servicing small and mid-size businesses across the Mid-Atlantic, from Maryland, Virginia, Pennsylvania to Washington DC.

Our mission at MRW Systems is to empower our clients to move their business forward through the correct utilization of technology. 

MRW Systems has always emphasized cybersecurity awareness and protection through our managed service contracts from the beginning. However, with the rise in cyber threats, we felt responsible to do more. In 2017, we developed NetGarde, our cybersecurity service. NetGarde offers enterprise-level cybersecurity solutions for SMBs."
Largest Cybersecurity Companies in Greater Baltimore,9/9/2021 0:00,25,0,Number of employees in Greater Baltimore,16,Computers and Technology,MRW Systems,115 Airport Drive,Westminster,Maryland,21157,39.6053462,-76.9991098,1997,17,# employees,2022,1/25/2022,3000000,Revenue,2021,1/25/2022,"MRW Systems is managed security and IT service provider (MSSP & MSP). Since 1997, we have been servicing small and mid-size businesses across the Mid-Atlantic, from Maryland, Virginia, Pennsylvania to Washington DC.

Our mission at MRW Systems is to empower our clients to move their business forward through the correct utilization of technology. 

MRW Systems has always emphasized cybersecurity awareness and protection through our managed service contracts from the beginning. However, with the rise in cyber threats, we felt responsible to do more. In 2017, we developed NetGarde, our cybersecurity service. NetGarde offers enterprise-level cybersecurity solutions for SMBs."
